stock_name,recipe,num_possible_trades,optimal_count,optimal_count_with_gft_zero,optimal_gft,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_auction_count,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_count_ratio,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_External_Competition_gft_ratio,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_auction_count,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_count_ratio,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio,SBB_Ascending_Prices_gft_ratio
D,2:2,2000,1298,1301,53557.19,1292,1292,1292,1292,1292,99.308,99.308,99.308,99.308,99.308,53414.78,53414.78,53414.78,53414.78,53414.78,99.734,99.734,99.734,99.734,99.734,1300,1300,1300,1300,1300,99.923,99.923,99.923,99.923,99.923,53527.86,53527.86,53527.86,53527.86,53527.86,99.945,99.945,99.945,99.945,99.945,1292,1292,1292,1292,1292,99.308,99.308,99.308,99.308,99.308,53414.78,53414.78,53414.78,53414.78,53414.78,99.734,99.734,99.734,99.734,99.734,1300,1300,1300,1300,1300,99.923,99.923,99.923,99.923,99.923,53527.86,53527.86,53527.86,53527.86,53527.86,99.945,99.945,99.945,99.945,99.945,1292,1292,1292,1292,1292,99.308,99.308,99.308,99.308,99.308,53414.78,53414.78,53414.78,53414.78,53414.78,99.734,99.734,99.734,99.734,99.734,1300,1300,1300,1300,1300,99.923,99.923,99.923,99.923,99.923,53527.86,53527.86,53527.86,53527.86,53527.86,99.945,99.945,99.945,99.945,99.945,1292,1292,1292,1292,1292,99.308,99.308,99.308,99.308,99.308,53414.78,53414.78,53414.78,53414.78,53414.78,99.734,99.734,99.734,99.734,99.734,1300,1300,1300,1300,1300,99.923,99.923,99.923,99.923,99.923,53527.86,53527.86,53527.86,53527.86,53527.86,99.945,99.945,99.945,99.945,99.945,1292,1292,1292,1292,1292,99.308,99.308,99.308,99.308,99.308,53414.78,53414.78,53414.78,53414.78,53414.78,99.734,99.734,99.734,99.734,99.734,1300,1300,1300,1300,1300,99.923,99.923,99.923,99.923,99.923,53527.86,53527.86,53527.86,53527.86,53527.86,99.945,99.945,99.945,99.945,99.945
D,2:2,5000,3763,3763,183067.93,3761,3761,3761,3761,3761,99.946,99.946,99.946,99.946,99.946,183004.9,183004.9,183004.9,183004.9,183004.9,99.966,99.966,99.966,99.966,99.966,3763,3763,3763,3763,3763,100.0,100.0,100.0,100.0,100.0,183067.93,183067.93,183067.93,183067.93,183067.93,100.0,100.0,100.0,100.0,100.0,3761,3761,3761,3761,3761,99.946,99.946,99.946,99.946,99.946,183004.9,183004.9,183004.9,183004.9,183004.9,99.966,99.966,99.966,99.966,99.966,3763,3763,3763,3763,3763,100.0,100.0,100.0,100.0,100.0,183067.93,183067.93,183067.93,183067.93,183067.93,100.0,100.0,100.0,100.0,100.0,3761,3761,3761,3761,3761,99.946,99.946,99.946,99.946,99.946,183004.9,183004.9,183004.9,183004.9,183004.9,99.966,99.966,99.966,99.966,99.966,3763,3763,3763,3763,3763,100.0,100.0,100.0,100.0,100.0,183067.93,183067.93,183067.93,183067.93,183067.93,100.0,100.0,100.0,100.0,100.0,3761,3761,3761,3761,3761,99.946,99.946,99.946,99.946,99.946,183004.9,183004.9,183004.9,183004.9,183004.9,99.966,99.966,99.966,99.966,99.966,3763,3763,3763,3763,3763,100.0,100.0,100.0,100.0,100.0,183067.93,183067.93,183067.93,183067.93,183067.93,100.0,100.0,100.0,100.0,100.0,3761,3761,3761,3761,3761,99.946,99.946,99.946,99.946,99.946,183004.9,183004.9,183004.9,183004.9,183004.9,99.966,99.966,99.966,99.966,99.966,3763,3763,3763,3763,3763,100.0,100.0,100.0,100.0,100.0,183067.93,183067.93,183067.93,183067.93,183067.93,100.0,100.0,100.0,100.0,100.0
D,2:2,10000,6712,6714,888701.57,6693,6693,6693,6693,6693,99.687,99.687,99.687,99.687,99.687,887966.81,887966.81,887966.81,887966.81,887966.81,99.917,99.917,99.917,99.917,99.917,6713,6713,6713,6713,6713,99.985,99.985,99.985,99.985,99.985,888616.05,888616.05,888616.05,888616.05,888616.05,99.99,99.99,99.99,99.99,99.99,6693,6693,6693,6693,6693,99.687,99.687,99.687,99.687,99.687,887966.81,887966.81,887966.81,887966.81,887966.81,99.917,99.917,99.917,99.917,99.917,6713,6713,6713,6713,6713,99.985,99.985,99.985,99.985,99.985,888616.05,888616.05,888616.05,888616.05,888616.05,99.99,99.99,99.99,99.99,99.99,6693,6693,6693,6693,6693,99.687,99.687,99.687,99.687,99.687,887966.81,887966.81,887966.81,887966.81,887966.81,99.917,99.917,99.917,99.917,99.917,6713,6713,6713,6713,6713,99.985,99.985,99.985,99.985,99.985,888616.05,888616.05,888616.05,888616.05,888616.05,99.99,99.99,99.99,99.99,99.99,6693,6693,6693,6693,6693,99.687,99.687,99.687,99.687,99.687,887966.81,887966.81,887966.81,887966.81,887966.81,99.917,99.917,99.917,99.917,99.917,6713,6713,6713,6713,6713,99.985,99.985,99.985,99.985,99.985,888616.05,888616.05,888616.05,888616.05,888616.05,99.99,99.99,99.99,99.99,99.99,6693,6693,6693,6693,6693,99.687,99.687,99.687,99.687,99.687,887966.81,887966.81,887966.81,887966.81,887966.81,99.917,99.917,99.917,99.917,99.917,6713,6713,6713,6713,6713,99.985,99.985,99.985,99.985,99.985,888616.05,888616.05,888616.05,888616.05,888616.05,99.99,99.99,99.99,99.99,99.99
D,2:2,20000,13433,13433,1763453.85,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0,13433,13433,13433,13433,13433,100.0,100.0,100.0,100.0,100.0,1763453.85,1763453.85,1763453.85,1763453.85,1763453.85,100.0,100.0,100.0,100.0,100.0
D,2:2,40828,13584,13584,1862873.66,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0,13584,13584,13584,13584,13584,100.0,100.0,100.0,100.0,100.0,1862873.66,1862873.66,1862873.66,1862873.66,1862873.66,100.0,100.0,100.0,100.0,100.0
E,2:2,2,2,2,53.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,26.5,26.5,26.5,26.5,26.5,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,26.5,26.5,26.5,26.5,26.5,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,26.5,26.5,26.5,26.5,26.5,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,26.5,26.5,26.5,26.5,26.5,50.0,50.0,50.0,50.0,50.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,50.0,50.0,50.0,50.0,50.0,26.5,26.5,26.5,26.5,26.5,50.0,50.0,50.0,50.0,50.0
E,2:2,3,3,3,79.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,53.0,53.0,53.0,53.0,53.0,66.667,66.667,66.667,66.667,66.667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,53.0,53.0,53.0,53.0,53.0,66.667,66.667,66.667,66.667,66.667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,53.0,53.0,53.0,53.0,53.0,66.667,66.667,66.667,66.667,66.667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,53.0,53.0,53.0,53.0,53.0,66.667,66.667,66.667,66.667,66.667,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,66.666,66.666,66.666,66.666,66.666,53.0,53.0,53.0,53.0,53.0,66.667,66.667,66.667,66.667,66.667
E,2:2,4,4,4,105.1,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,80.17,80.17,80.17,80.17,80.17,76.284,76.284,76.284,76.284,76.284,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,79.4,79.4,79.4,79.4,79.4,75.55,75.55,75.55,75.55,75.55,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,80.17,80.17,80.17,80.17,80.17,76.284,76.284,76.284,76.284,76.284,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,79.4,79.4,79.4,79.4,79.4,75.55,75.55,75.55,75.55,75.55,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,80.17,80.17,80.17,80.17,80.17,76.284,76.284,76.284,76.284,76.284,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,79.4,79.4,79.4,79.4,79.4,75.55,75.55,75.55,75.55,75.55,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,80.17,80.17,80.17,80.17,80.17,76.284,76.284,76.284,76.284,76.284,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,79.4,79.4,79.4,79.4,79.4,75.55,75.55,75.55,75.55,75.55,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,80.17,80.17,80.17,80.17,80.17,76.284,76.284,76.284,76.284,76.284,3,3,3,3,3,75.0,75.0,75.0,75.0,75.0,79.4,79.4,79.4,79.4,79.4,75.55,75.55,75.55,75.55,75.55
E,2:2,5,5,5,130.0,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,106.2,106.2,106.2,106.2,106.2,81.692,81.692,81.692,81.692,81.692,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,104.98,104.98,104.98,104.98,104.98,80.752,80.752,80.752,80.752,80.752,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,106.2,106.2,106.2,106.2,106.2,81.692,81.692,81.692,81.692,81.692,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,104.98,104.98,104.98,104.98,104.98,80.752,80.752,80.752,80.752,80.752,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,106.2,106.2,106.2,106.2,106.2,81.692,81.692,81.692,81.692,81.692,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,104.98,104.98,104.98,104.98,104.98,80.752,80.752,80.752,80.752,80.752,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,106.2,106.2,106.2,106.2,106.2,81.692,81.692,81.692,81.692,81.692,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,104.98,104.98,104.98,104.98,104.98,80.752,80.752,80.752,80.752,80.752,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,106.2,106.2,106.2,106.2,106.2,81.692,81.692,81.692,81.692,81.692,4,4,4,4,4,80.0,80.0,80.0,80.0,80.0,104.98,104.98,104.98,104.98,104.98,80.752,80.752,80.752,80.752,80.752
E,2:2,10,10,10,258.5,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,234.43,234.43,234.43,234.43,234.43,90.689,90.689,90.689,90.689,90.689,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,233.49,233.49,233.49,233.49,233.49,90.326,90.326,90.326,90.326,90.326,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,234.43,234.43,234.43,234.43,234.43,90.689,90.689,90.689,90.689,90.689,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,233.49,233.49,233.49,233.49,233.49,90.326,90.326,90.326,90.326,90.326,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,234.43,234.43,234.43,234.43,234.43,90.689,90.689,90.689,90.689,90.689,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,233.49,233.49,233.49,233.49,233.49,90.326,90.326,90.326,90.326,90.326,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,234.43,234.43,234.43,234.43,234.43,90.689,90.689,90.689,90.689,90.689,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,233.49,233.49,233.49,233.49,233.49,90.326,90.326,90.326,90.326,90.326,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,234.43,234.43,234.43,234.43,234.43,90.689,90.689,90.689,90.689,90.689,9,9,9,9,9,90.0,90.0,90.0,90.0,90.0,233.49,233.49,233.49,233.49,233.49,90.326,90.326,90.326,90.326,90.326
E,2:2,15,15,15,390.8,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,366.95,366.95,366.95,366.95,366.95,93.896,93.896,93.896,93.896,93.896,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,365.81,365.81,365.81,365.81,365.81,93.605,93.605,93.605,93.605,93.605,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,366.95,366.95,366.95,366.95,366.95,93.896,93.896,93.896,93.896,93.896,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,365.81,365.81,365.81,365.81,365.81,93.605,93.605,93.605,93.605,93.605,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,366.95,366.95,366.95,366.95,366.95,93.896,93.896,93.896,93.896,93.896,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,365.81,365.81,365.81,365.81,365.81,93.605,93.605,93.605,93.605,93.605,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,366.95,366.95,366.95,366.95,366.95,93.896,93.896,93.896,93.896,93.896,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,365.81,365.81,365.81,365.81,365.81,93.605,93.605,93.605,93.605,93.605,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,366.95,366.95,366.95,366.95,366.95,93.896,93.896,93.896,93.896,93.896,14,14,14,14,14,93.333,93.333,93.333,93.333,93.333,365.81,365.81,365.81,365.81,365.81,93.605,93.605,93.605,93.605,93.605
E,2:2,25,25,25,668.7,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,645.53,645.53,645.53,645.53,645.53,96.535,96.535,96.535,96.535,96.535,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,643.7,643.7,643.7,643.7,643.7,96.262,96.262,96.262,96.262,96.262,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,645.53,645.53,645.53,645.53,645.53,96.535,96.535,96.535,96.535,96.535,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,643.7,643.7,643.7,643.7,643.7,96.262,96.262,96.262,96.262,96.262,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,645.53,645.53,645.53,645.53,645.53,96.535,96.535,96.535,96.535,96.535,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,643.7,643.7,643.7,643.7,643.7,96.262,96.262,96.262,96.262,96.262,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,645.53,645.53,645.53,645.53,645.53,96.535,96.535,96.535,96.535,96.535,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,643.7,643.7,643.7,643.7,643.7,96.262,96.262,96.262,96.262,96.262,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,645.53,645.53,645.53,645.53,645.53,96.535,96.535,96.535,96.535,96.535,24,24,24,24,24,96.0,96.0,96.0,96.0,96.0,643.7,643.7,643.7,643.7,643.7,96.262,96.262,96.262,96.262,96.262
E,2:2,50,50,50,1400.7,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1378.75,1378.75,1378.75,1378.75,1378.75,98.433,98.433,98.433,98.433,98.433,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1375.69,1375.69,1375.69,1375.69,1375.69,98.214,98.214,98.214,98.214,98.214,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1378.75,1378.75,1378.75,1378.75,1378.75,98.433,98.433,98.433,98.433,98.433,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1375.69,1375.69,1375.69,1375.69,1375.69,98.214,98.214,98.214,98.214,98.214,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1378.75,1378.75,1378.75,1378.75,1378.75,98.433,98.433,98.433,98.433,98.433,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1375.69,1375.69,1375.69,1375.69,1375.69,98.214,98.214,98.214,98.214,98.214,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1378.75,1378.75,1378.75,1378.75,1378.75,98.433,98.433,98.433,98.433,98.433,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1375.69,1375.69,1375.69,1375.69,1375.69,98.214,98.214,98.214,98.214,98.214,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1378.75,1378.75,1378.75,1378.75,1378.75,98.433,98.433,98.433,98.433,98.433,49,49,49,49,49,98.0,98.0,98.0,98.0,98.0,1375.69,1375.69,1375.69,1375.69,1375.69,98.214,98.214,98.214,98.214,98.214
